Labeled Image,Original File Path
improbable-330.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\38_improbable.jpg
improbable-331.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\11 - improbable.jpg
improbable-332.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\12 - improbable - reaction wood around codominant stem.jpg
improbable-333.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\13 - improbable - branch union closeup.jpg
improbable-334.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\14 - Improbable.jpg
improbable-335.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\15 - Improbable.jpg
improbable-336.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\16 - Improbable.jpg
improbable-337.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\18 - Improbable.jpg
improbable-338.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\19 - Improbable.jpg
improbable-339.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\20 - Improbable.jpg
improbable-340.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\21 - improbable.jpg
improbable-341.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\22- Improbable.jpg
improbable-342.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\23 - Improbable.jpg
improbable-343.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\26 - Improbable.jpg
improbable-344.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\29 - Improbable.jpg
improbable-345.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\3 - Improbable.jpg
improbable-346.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\30 - Improbable.jpg
improbable-347.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\32 - Improbable.jpg
improbable-348.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\33 - Improbable.jpg
improbable-349.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\34 - Improbable.jpg
improbable-350.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\36 - Improbable.jpg
improbable-351.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\37 - Improbable.jpg
improbable-352.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\38 - Improbable.jpg
improbable-353.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\4 - Improbable.jpg
improbable-354.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\40 - Improbable.jpg
improbable-355.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\42 - Improbable.jpg
improbable-356.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\43 - Improbable.jpg
improbable-357.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\44 - Improbable.jpg
improbable-358.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\46 - Improbable.jpg
improbable-359.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\47 - Improbable.jpg
improbable-360.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\48 - Improbable.jpg
improbable-361.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\49 - Improbable.jpg
improbable-362.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\5 - Improbable.jpg
improbable-363.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\50 - Improbable.jpg
improbable-364.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\51 - Improbable.jpg
improbable-365.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\52 - Improbable.jpg
improbable-366.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\53 - Improbable.jpg
improbable-367.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\54 - Improbable.jpg
improbable-368.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\55 - Improbable.jpg
improbable-369.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\57 - Improbable.jpg
improbable-370.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\58 - Improbable.jpg
improbable-371.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\59 - Improbable.jpg
improbable-372.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\62 - improbable.jpg
improbable-373.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\65 - improbable.jpg
improbable-374.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\66 - improbable.jpg
improbable-375.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\7 - Improbable.jpg
improbable-376.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\8 - Improbable.jpg
improbable-377.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\1-improbable-closeup.jpg
improbable-378.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\10-improbable.jpg
improbable-379.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\100-improbable.jpg
improbable-380.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\103-improbable.jpg
improbable-381.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\105-improbable.jpg
improbable-382.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\106-improbable.jpg
improbable-383.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\107-improbable.jpg
improbable-384.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\108-improbable.jpg
improbable-385.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\11-improbable.jpg
improbable-386.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\110-improbable.jpg
improbable-387.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\111-improbable.jpg
improbable-388.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\113-improbable.jpg
improbable-389.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\114-improbable.jpg
improbable-390.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\115-improbable.jpg
improbable-391.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\116-improbable.jpg
improbable-392.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\117-improbable.jpg
improbable-393.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\120-improbable.jpg
improbable-394.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\121-improbable.jpg
improbable-395.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\14-improbable.jpg
improbable-396.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\15-improbable.jpg
improbable-397.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\17-improbable.jpg
improbable-398.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\18-improbable.jpg
improbable-399.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\19-improbable.jpg
improbable-400.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\2-improbable.jpg
improbable-401.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\24-improbable.jpg
improbable-402.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\25-improbable reaction wood.jpg
improbable-403.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\26-improbable.jpg
improbable-404.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\27-improbable.jpg
improbable-405.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\29-improbable.jpg
improbable-406.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\30-improbable.jpg
improbable-407.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\31-improbable.jpg
improbable-408.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\33-improbable.jpg
improbable-409.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\37-improbable.jpg
improbable-410.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\38-improbable.jpg
improbable-411.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\39-improbable.jpg
improbable-412.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\40-improbable.jpg
improbable-413.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\42-improbable.jpg
improbable-414.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\43-improbable.jpg
improbable-415.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\46-improbable.jpg
improbable-416.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\48-improbable.jpg
improbable-417.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\49-improbable.jpg
improbable-418.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\50-improbable.jpg
improbable-419.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\51-improbable.jpg
improbable-420.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\52-improbable.jpg
improbable-421.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\53-improbable codominant massive response growth.jpg
improbable-422.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\54-improbable.jpg
improbable-423.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\55-improbable.jpg
improbable-424.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\56-improbable.jpg
improbable-425.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\57-improbable.jpg
improbable-426.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\58-improbable.jpg
improbable-427.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\61-improbable.jpg
improbable-428.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\62-improbable.jpg
improbable-429.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\63-improbable.jpg
improbable-430.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\64-improbable.jpg
improbable-431.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\65-improbable.jpg
improbable-432.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\66-improbable.jpg
improbable-433.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\67-improbable.jpg
improbable-434.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\68-improbable.jpg
improbable-435.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\69-improbable.jpg
improbable-436.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\70-improbable.jpg
improbable-437.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\71-improbable.jpg
improbable-438.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\72-improbable.jpg
improbable-439.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\73-improbable.jpg
improbable-440.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\74-improbable.jpg
improbable-441.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\75-improbable.jpg
improbable-442.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\77-improbable.jpg
improbable-443.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\78-improbable.jpg
improbable-444.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\79-improbable.jpg
improbable-445.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\8-improbable.jpg
improbable-446.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\80-improbable.jpg
improbable-447.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\83-improbable.jpg
improbable-448.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\85-improbable.jpg
improbable-449.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\86-improbable.jpg
improbable-450.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\88-improbable.jpg
improbable-451.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\89-improbable.jpg
improbable-452.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\92-improbable.jpg
improbable-453.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\93-improbable codominant stem with reaction wood.jpg
improbable-454.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\94-improbable.jpg
improbable-455.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\95-improbable.jpg
improbable-456.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\96-improbable.jpg
improbable-457.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\97-improbable.jpg
improbable-458.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\98-improbable.jpg
improbable-459.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\99-improbable.jpg
possible-1.jpg,../../data/raw/Pictures for AI\Site 11\Possible.JPG
possible-2.jpg,../../data/raw/Pictures for AI\Site 112\Possible (3 codominant stems with low crotch, included bark).JPG
possible-3.jpg,../../data/raw/Pictures for AI\Site 112\Possible (dead overhang, no decay visible).JPG
possible-4.jpg,../../data/raw/Pictures for AI\Site 116\Possible (deadwood in crown).JPG
possible-5.jpg,../../data/raw/Pictures for AI\Site 116\Possible (low codominant union).JPG
possible-6.jpg,../../data/raw/Pictures for AI\Site 118\Possible (deadwood at line height).JPG
possible-7.jpg,../../data/raw/Pictures for AI\Site 118\Possible (low codominant junction).JPG
possible-8.jpg,../../data/raw/Pictures for AI\Site 122\Tree ID 4 - Possible.jpg
possible-9.jpg,../../data/raw/Pictures for AI\Site 128\Possible (dead limbs).JPG
possible-10.jpg,../../data/raw/Pictures for AI\Site 128\Possible (multi stem codominant union at line height).JPG
possible-11.jpg,../../data/raw/Pictures for AI\Site 136\Possible (low codominant stem).JPG
possible-12.jpg,../../data/raw/Pictures for AI\Site 138\Possible (low crotch codominant stem).JPG
possible-13.jpg,../../data/raw/Pictures for AI\Site 14\10 - Possible(Previously topped).JPG
possible-14.jpg,../../data/raw/Pictures for AI\Site 14\8 - Possible(dead limbs, bad angles, topped).JPG
possible-15.jpg,../../data/raw/Pictures for AI\Site 148\Possible (deadwood).JPG
possible-16.jpg,../../data/raw/Pictures for AI\Site 148\Possible (trunk wound, decay).JPG
possible-17.jpg,../../data/raw/Pictures for AI\Site 151\Tree ID 1 - Possible.jpg
possible-18.jpg,../../data/raw/Pictures for AI\Site 152\Possible (dead overhangs).JPG
possible-19.jpg,../../data/raw/Pictures for AI\Site 155\Possible (Deadwood above lines).JPG
possible-20.jpg,../../data/raw/Pictures for AI\Site 155\Possible (weak branch union at previous point of failure).JPG
possible-21.jpg,../../data/raw/Pictures for AI\Site 159\Tree ID 2 - Possible.jpg
possible-22.jpg,../../data/raw/Pictures for AI\Site 161\Possible (verticle cracks on either side of trunk).JPG
possible-23.jpg,../../data/raw/Pictures for AI\Site 168\2 - possible (previous failure, decay).JPG
possible-24.jpg,../../data/raw/Pictures for AI\Site 17\Possible (red maple, weak attachment angles).JPG
possible-25.jpg,../../data/raw/Pictures for AI\Site 17\Possible (silver maple, codom weak attach, reaction wood).JPG
possible-26.jpg,../../data/raw/Pictures for AI\Site 17\Possible (silver maple, weak attachments, reaction wood present).JPG
possible-27.jpg,../../data/raw/Pictures for AI\Site 171\Tree ID 5 - Possible.jpg
possible-28.jpg,../../data/raw/Pictures for AI\Site 175\Tree ID 4 -Possible.jpg
possible-29.jpg,../../data/raw/Pictures for AI\Site 175\Tree ID 5 - Possible.jpg
possible-30.jpg,../../data/raw/Pictures for AI\Site 176\Possible (dieback, dead limbs).jpg
possible-31.jpg,../../data/raw/Pictures for AI\Site 178\Possible (previous failure, decay).JPG
possible-32.jpg,../../data/raw/Pictures for AI\Site 179\11 - Possible (codominant, reaction wood present).JPG
possible-33.jpg,../../data/raw/Pictures for AI\Site 179\8 - Possible (included bark, codominant multi stem, low crotch).JPG
possible-34.jpg,../../data/raw/Pictures for AI\Site 187\Tree ID 2 - Possible.jpg
possible-35.jpg,../../data/raw/Pictures for AI\Site 188\Tree ID 3 - Possible.jpg
possible-36.jpg,../../data/raw/Pictures for AI\Site 2\Possible (trunk would opposite partially uncorrected lean).JPG
possible-37.jpg,../../data/raw/Pictures for AI\Site 205\2 - possible (dead limbs).JPG
possible-38.jpg,../../data/raw/Pictures for AI\Site 207\1 - possible (included bark, codominant stems).JPG
possible-39.jpg,../../data/raw/Pictures for AI\Site 209\5 - possible (weak attachments, included bark, dieback).JPG
possible-40.jpg,../../data/raw/Pictures for AI\Site 21\Possible.jpg
possible-41.jpg,../../data/raw/Pictures for AI\Site 213\Possible (dieback, weak attachments).JPG
possible-42.jpg,../../data/raw/Pictures for AI\Site 213\Possible (weak attachments, codomoinant stems).JPG
possible-43.jpg,../../data/raw/Pictures for AI\Site 214\Possible (dieback, weak attachments).JPG
possible-44.jpg,../../data/raw/Pictures for AI\Site 22\Possible (dead limbs poor attachment angle).JPG
possible-45.jpg,../../data/raw/Pictures for AI\Site 22\Possible (dead limbs poor attachment).JPG
possible-46.jpg,../../data/raw/Pictures for AI\Site 28\Possible (low codominant stem, reaction wood present).JPG
possible-47.jpg,../../data/raw/Pictures for AI\Site 28\Possible (poor attachment codominant stems, weeping pitch).JPG
possible-48.jpg,../../data/raw/Pictures for AI\Site 34\Possible (eastern white pine).JPG
possible-49.jpg,../../data/raw/Pictures for AI\Site 34\Possible (eastern white pine, dead overhangs) (2).JPG
possible-50.jpg,../../data/raw/Pictures for AI\Site 34\Possible (eastern white pine, dead overhangs).JPG
possible-51.jpg,../../data/raw/Pictures for AI\Site 34\Possible (previous failure, reaction wood).JPG
possible-52.jpg,../../data/raw/Pictures for AI\Site 4\Possible (weak attachments).JPG
possible-53.jpg,../../data/raw/Pictures for AI\Site 4\Possible (weak attachments, previous failure with epicormic growth).JPG
possible-54.jpg,../../data/raw/Pictures for AI\Site 40\Possible (past failure, decay above lines).JPG
possible-55.jpg,../../data/raw/Pictures for AI\Site 41\Possible (Co-dom).JPG
possible-56.jpg,../../data/raw/Pictures for AI\Site 41\Possible (weak attachments).JPG
possible-57.jpg,../../data/raw/Pictures for AI\Site 42\Possible (weak attachment angles).JPG
possible-58.jpg,../../data/raw/Pictures for AI\Site 42\Possible (weak attachment, lion tail).JPG
possible-59.jpg,../../data/raw/Pictures for AI\Site 48\Possible (poor attachment, decay).JPG
possible-60.jpg,../../data/raw/Pictures for AI\Site 52\Possible (weak attachments).JPG
possible-61.jpg,../../data/raw/Pictures for AI\Site 52\Possible (weak attachments, crack at untion).JPG
possible-62.jpg,../../data/raw/Pictures for AI\Site 53\Possible (large defect rear of tree with decay, reaction wood).JPG
possible-63.jpg,../../data/raw/Pictures for AI\Site 54\Possible(crack rear side, bleeding).JPG
possible-64.jpg,../../data/raw/Pictures for AI\Site 59\3 - possible (previous failure at line height).JPG
possible-65.jpg,../../data/raw/Pictures for AI\Site 59\4 - possible (large previous failure, decay on main stem).JPG
possible-66.jpg,../../data/raw/Pictures for AI\Site 61\IMG-4268.JPG
possible-67.jpg,../../data/raw/Pictures for AI\Site 67\Possible (co-dom 3stem).JPG
possible-68.jpg,../../data/raw/Pictures for AI\Site 67\Possible (included bark at multi stem junction).JPG
possible-69.jpg,../../data/raw/Pictures for AI\Site 67\Possible (past failures, large wound, weak attachment).JPG
possible-70.jpg,../../data/raw/Pictures for AI\Site 7\Possible (dead limb, weak attachment).JPG
possible-71.jpg,../../data/raw/Pictures for AI\Site 7\Possible (spruce, codominant and dieback).JPG
possible-72.jpg,../../data/raw/Pictures for AI\Site 70\Possible (wound and decay, trunk, street side).JPG
possible-73.jpg,../../data/raw/Pictures for AI\Site 72\Possible.JPG
possible-74.jpg,../../data/raw/Pictures for AI\Site 76\Possible.JPG
possible-75.jpg,../../data/raw/Pictures for AI\Site 79\Possible (lean greater than 10 degrees).JPG
possible-76.jpg,../../data/raw/Pictures for AI\Site 84\Possible (decay on trunk).JPG
possible-77.jpg,../../data/raw/Pictures for AI\Site 9\Possible (previuos 2 stem tree, decay present in left stump).JPG
possible-78.jpg,../../data/raw/Pictures for AI\Site 96\Possible (large decaying wound at base, reaction wood present).JPG
possible-79.jpg,../../data/raw/Pictures for AI\Site 96\Possible (previous failure and decay above lines, reaction wood).JPG
possible-80.jpg,../../data/raw/Pictures for AI\Site 97\Possible (crack at multi stem junction).JPG
possible-81.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\16_possible.jpg
possible-82.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\18_possible_codominant_stems.jpg
possible-83.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\1_possible_dead_branch.jpg
possible-84.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\20_possible_decay.jpg
possible-85.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\29_possible_codominant_stems.jpg
possible-86.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\32_possible_codominant_stems.jpg
possible-87.jpg,../../data/raw/Summer 2021 AI Photos\Amanda\Near power lines\41_possible_decay.jpg
possible-88.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\17 - Possible.jpg
possible-89.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\24 - Possible.jpg
possible-90.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\25 - Possible.jpg
possible-91.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\27 - Possible.jpg
possible-92.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\28 - Possible.jpg
possible-93.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\31- Possible.jpg
possible-94.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\39 - Possible.jpg
possible-95.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\41 - Possible.jpg
possible-96.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\45 - Possible - Close up, included bark.jpg
possible-97.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\56 - Possible.jpg
possible-98.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\63 - possible.jpg
possible-99.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\64 - possible - close up, crack in codominant stem.jpg
possible-100.jpg,../../data/raw/Summer 2021 AI Photos\Ari\Near power lines\9 - Possible.jpg
possible-101.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\104-possible codominant stem.jpg
possible-102.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\109-possible low codominant union.jpg
possible-103.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\112-possible weak attachment on low branch.jpg
possible-104.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\118-possible codominant with included bark.jpg
possible-105.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\119-possible-closeup of union and branch decay.jpg
possible-106.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\12-possible.jpg
possible-107.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\13-possible.jpg
possible-108.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\16-possible.jpg
possible-109.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\20-possible dieback.jpg
possible-110.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\23-possible dieback.jpg
possible-111.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\28-possible dieback.jpg
possible-112.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\3-possible.jpg
possible-113.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\35-possible low crotch codominant.jpg
possible-114.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\36-possible crown dieback.jpg
possible-115.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\41-possible crown dieback.jpg
possible-116.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\44-possible crown dieback and basal wound.jpg
possible-117.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\45-possible codominant.jpg
possible-118.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\47-possible large past failure.jpg
possible-119.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\5-possible.jpg
possible-120.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\59-possible codominant union.jpg
possible-121.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\6-possible.jpg
possible-122.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\60-possible codominant union closeup.jpg
possible-123.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\7-possible.jpg
possible-124.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\76-possible codominant stem with crack and reaction wood.jpg
possible-125.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\81-possible crown dieback.jpg
possible-126.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\82-possible codominant stems included bark.jpg
possible-127.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\84-possible previous failure and decay.jpg
possible-128.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\87-possible cracked codominant stem.jpg
possible-129.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\9-possible.jpg
possible-130.jpg,../../data/raw/Summer 2021 AI Photos\Ryan\Near power lines\90-possible weak unions and reaction wood.jpg
probable-1.jpg,../../data/raw/Pictures for AI\Site 104\(Probable, deadwood, dieback, large wound street side).JPG
probable-2.jpg,../../data/raw/Pictures for AI\Site 104\Probable (deadwood).JPG
probable-3.jpg,../../data/raw/Pictures for AI\Site 108\Tree ID 13 - Probable.jpg
probable-4.jpg,../../data/raw/Pictures for AI\Site 111\Probable (decay, insect damage with frass, codominant stems, included bark).JPG
probable-5.jpg,../../data/raw/Pictures for AI\Site 112\Probable (previously failed top, dead overhang below break, decay present).JPG
probable-6.jpg,../../data/raw/Pictures for AI\Site 115\Tree ID 1 - Probable.jpg
probable-7.jpg,../../data/raw/Pictures for AI\Site 115\Tree ID 2 - Probable.jpg
probable-8.jpg,../../data/raw/Pictures for AI\Site 115\Tree ID 3 - Probable.jpg
probable-9.jpg,../../data/raw/Pictures for AI\Site 115\Tree ID 4 - Probable.jpg
probable-10.jpg,../../data/raw/Pictures for AI\Site 115\Tree ID 5 - Probable.jpg
probable-11.jpg,../../data/raw/Pictures for AI\Site 118\Probable (two left trees, decay and frass, partial failure on far left tree).JPG
probable-12.jpg,../../data/raw/Pictures for AI\Site 124\Tree ID 2 - Probable.jpg
probable-13.jpg,../../data/raw/Pictures for AI\Site 14\14 - Probable(butt rot on crack opposite lean, previously failed overhang with signs of rot and insect damage in heartwood).JPG
probable-14.jpg,../../data/raw/Pictures for AI\Site 14\3 - Probable(previously topped, weak attachments).JPG
probable-15.jpg,../../data/raw/Pictures for AI\Site 14\4 - Probable(standing dead).JPG
